,Unnamed: 0,property_type,price,location,city,province_name,latitude,longitude,baths,purpose,bedrooms,date_added,agency,agent,Area_in_Marla
98,98,House,13500000,Humak,Rawalpindi,Punjab,33.538462,73.144913,4,For Sale,5,2019-04-05,Self,Self,7.0
99,99,House,31500000,Westridge,Rawalpindi,Punjab,33.607828999999995,73.021817,10,For Sale,12,2019-07-04,Self,Self,24.0
100,100,House,23000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555451,73.13821800000001,6,For Sale,6,2019-07-17,Self,Self,10.0
101,101,House,9990000,Gulshan Abad,Rawalpindi,Punjab,33.530556,73.06126400000001,2,For Sale,3,2019-05-05,Self,Self,10.0
102,102,House,22500000,Media Town,Rawalpindi,Punjab,33.560887,73.125937,5,For Sale,5,2018-10-19,Easy Property,Muhammad Junaid Ceo Muhammad Shahid Director,12.0
103,103,House,40000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,8,For Sale,6,2019-07-04,Self,Self,20.0
104,104,House,9000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,4,For Sale,3,2019-07-04,Self,Self,5.0
105,105,House,12800000,Chaklala Scheme,Rawalpindi,Punjab,33.656924,73.143826,0,For Sale,0,2018-11-06,Self,Self,7.0
106,106,House,37000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555451,73.13821800000001,8,For Sale,6,2019-07-05,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,20.0
107,107,House,23000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555594,73.133669,6,For Sale,5,2019-07-05,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,12.0
108,108,House,39500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,7,For Sale,6,2019-07-05,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,20.0
109,109,House,21000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555451,73.13821800000001,7,For Sale,5,2019-07-05,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,10.0
110,110,House,37000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,5,For Sale,5,2018-10-19,Easy Property,Muhammad Junaid Ceo Muhammad Shahid Director,20.0
111,111,House,37000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550623,73.123112,7,For Sale,6,2019-07-05,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,20.0
112,112,House,37500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555451,73.13821800000001,7,For Sale,5,2019-07-05,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,20.0
113,113,Flat,4800000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550096,73.12381500000001,1,For Sale,1,2019-06-20,Mughal Estate & Builders,Mughal,3.8
114,114,House,35000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,5,For Sale,5,2019-01-18,Easy Property,Muhammad Junaid CEO  Muhammad Shahid Director,20.0
115,115,Penthouse,25000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.521053,73.10775600000001,4,For Sale,4,2019-07-16,Easy Property,Muhammad Junaid CEO  Muhammad Shahid Director,10.0
116,116,Flat,7500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550096,73.12381500000001,2,For Sale,2,2019-07-16,Easy Property,Muhammad Junaid Ceo Muhammad Shahid Director,5.5
117,117,House,12800000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.495991,73.100195,4,For Sale,4,2019-07-15,Easy Property,Muhammad Junaid CEO    Muhammad Shahid Director,7.0
118,118,House,5000000,Chakri Road,Rawalpindi,Punjab,33.563712435267,73.015782125294,5,For Sale,6,2019-07-05,Self,Self,5.0
119,119,House,22000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550623,73.123112,6,For Sale,5,2019-07-05,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,10.0
120,120,House,38000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550623,73.123112,7,For Sale,6,2019-07-05,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,20.0
121,121,House,18000000,Askari 14,Rawalpindi,Punjab,33.543004,73.067576,4,For Sale,4,2019-03-06,Self,Self,10.0
122,122,House,25000000,Askari 13,Rawalpindi,Punjab,33.569523,73.064679,5,For Sale,4,2019-06-27,Self,Self,10.0
123,123,House,30000000,Askari 12,Rawalpindi,Punjab,33.597588,73.080837,6,For Sale,4,2019-06-04,Self,Self,10.0
124,124,House,23000000,Askari 13,Rawalpindi,Punjab,33.569523,73.064679,5,For Sale,4,2019-06-27,Self,Self,10.0
125,125,House,30000000,Judicial Colony,Rawalpindi,Punjab,33.595729,73.134502,8,For Sale,10,2019-06-13,Musa Enterprises,Adil Yousaf,20.0
126,126,House,32000000,Askari 14,Rawalpindi,Punjab,33.543004,73.067576,5,For Sale,5,2019-07-01,Self,Self,22.0
127,127,House,40000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,8,For Sale,7,2019-06-20,Mughal Estate & Builders,Mughal,30.0
128,128,House,25000000,Askari 13,Rawalpindi,Punjab,33.569523,73.064679,6,For Sale,5,2019-06-27,Self,Self,10.0
129,129,House,6000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.498497,73.101182,2,For Sale,2,2019-07-16,Easy Property,Muhammad Junaid CEO    Muhammad Shahid Director,5.0
130,130,House,23800000,Askari 13,Rawalpindi,Punjab,33.569523,73.064679,0,For Sale,4,2019-06-27,Self,Self,10.0
131,131,House,28000000,Askari 10,Rawalpindi,Punjab,33.586989,73.077743,5,For Sale,5,2019-06-04,Self,Self,10.0
132,132,House,5300000,Gulshan-e-Iqbal,Rawalpindi,Punjab,33.551195,73.02615899999999,3,For Sale,2,2019-05-05,Self,Self,5.0
133,133,House,19900000,Shalley Valley,Rawalpindi,Punjab,33.597548,73.014176,6,For Sale,6,2019-02-04,Self,Self,10.0
134,134,House,15000000,Askari 13,Rawalpindi,Punjab,33.569523,73.064679,4,For Sale,3,2019-06-27,Self,Self,5.0
135,135,House,18000000,Askari 14,Rawalpindi,Punjab,33.543004,73.067576,5,For Sale,4,2019-06-13,Self,Self,10.0
136,136,House,24500000,Askari 13,Rawalpindi,Punjab,33.569523,73.064679,5,For Sale,4,2019-06-27,Self,Self,10.0
137,137,House,27000000,Askari 13,Rawalpindi,Punjab,33.569523,73.064679,4,For Sale,4,2019-06-27,Self,Self,10.0
138,138,House,18000000,Askari 13,Rawalpindi,Punjab,33.569523,73.064679,3,For Sale,3,2019-06-27,Self,Self,5.0
140,140,House,200000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,8,For Rent,8,2019-01-18,Self,Self,50.0
141,141,House,125000,Chaklala Scheme,Rawalpindi,Punjab,33.656924,73.143826,5,For Rent,5,2018-10-20,Easy Property,Muhammad Junaid Ceo Muhammad Shahid Director,20.0
142,142,Upper Portion,33000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,3,For Rent,3,2019-06-21,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,10.0
143,143,House,110000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,7,For Rent,6,2019-07-03,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,20.0
144,144,House,60000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,6,For Rent,5,2019-07-03,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,10.0
145,145,Upper Portion,50000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,3,For Rent,3,2018-10-20,Easy Property,Muhammad Junaid Ceo Muhammad Shahid Director,20.0
146,146,House,70000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,5,For Rent,5,2019-07-10,Easy Property,Muhammad Junaid Ceo Muhammad Shahid Director,10.0
147,147,Flat,22000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.521053,73.10775600000001,2,For Rent,2,2018-10-20,Easy Property,Muhammad Junaid Ceo Muhammad Shahid Director,2.4
148,148,House,71000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,9,For Rent,9,2019-05-06,Self,Self,10.0
149,149,Flat,35000,Chandni Chowk,Rawalpindi,Punjab,33.63154,73.07256600000001,2,For Rent,2,2019-02-17,Self,Self,4.0
150,150,Upper Portion,48000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,4,For Rent,3,2019-06-21,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,20.0
151,151,Upper Portion,50000,Chaklala Scheme,Rawalpindi,Punjab,33.656924,73.143826,3,For Rent,3,2019-05-06,Self,Self,20.0
152,152,Flat,30000,Askari 15,Rawalpindi,Punjab,33.530128999999995,73.165253,3,For Rent,3,2019-07-08,Self,Self,4.4
153,153,Flat,25000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.573152,73.110881,1,For Rent,1,2019-05-06,Self,Self,2.2
154,154,House,50000,Askari 14,Rawalpindi,Punjab,33.543004,73.067576,6,For Rent,5,2018-10-20,Self,Self,10.0
155,155,House,48000,Askari 14,Rawalpindi,Punjab,33.543004,73.067576,4,For Rent,3,2019-07-03,Self,Self,10.0
265,265,Flat,33000,Askari 14,Rawalpindi,Punjab,33.543004,73.067576,4,For Rent,3,2019-07-08,Self,Self,10.0
266,266,House,47000,Askari 14,Rawalpindi,Punjab,33.544952407409,73.067813068192,4,For Rent,3,2019-06-28,Self,Self,10.0
267,267,House,55000,Askari 13,Rawalpindi,Punjab,33.569523,73.064679,4,For Rent,3,2019-07-10,Self,Self,5.0
268,268,House,60000,Askari 13,Rawalpindi,Punjab,33.569523,73.064679,0,For Rent,5,2019-07-10,Self,Self,5.0
269,269,House,55000,Askari 13,Rawalpindi,Punjab,33.567781234554,73.063414245407,4,For Rent,3,2019-07-15,Self,Self,5.0
270,270,Flat,35000,Askari 7,Rawalpindi,Punjab,33.56103,73.062276,4,For Rent,3,2019-06-28,Zaka Real Estate,Zaka Ud Din Kamal,10.0
316,319,Flat,10500000,Askari 7,Rawalpindi,Punjab,33.56103,73.062276,4,For Sale,3,2019-06-28,Zaka Real Estate,Zaka Ud Din Kamal,10.0
317,320,House,25000000,Askari 10,Rawalpindi,Punjab,33.586989,73.077743,4,For Sale,5,2019-06-04,Self,Self,10.0
318,321,House,45000000,Dhok Kashmirian,Rawalpindi,Punjab,33.643,73.08328,6,For Sale,6,2019-07-05,Self,Self,11.7
319,322,Flat,16000000,Askari 7,Rawalpindi,Punjab,33.56103,73.062276,0,For Sale,3,2019-06-04,Self,Self,10.0
320,323,Flat,11500000,Askari 4,Rawalpindi,Punjab,33.584397,73.07980500000001,4,For Sale,3,2019-06-04,Self,Self,10.0
321,324,Flat,11500000,Askari 1,Rawalpindi,Punjab,33.581306,73.087962,0,For Sale,3,2019-06-04,Self,Self,10.0
322,325,Flat,9800000,Askari 3,Rawalpindi,Punjab,33.5874,73.081523,4,For Sale,3,2019-06-04,Self,Self,10.0
323,326,Flat,9800000,Askari 2,Rawalpindi,Punjab,33.585054,73.083517,4,For Sale,3,2019-06-04,Self,Self,10.0
324,327,Flat,3000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.521423,73.109236,1,For Sale,1,2019-07-16,Easy Property,Muhammad Junaid CEO  Muhammad Shahid Director,1.5
325,328,House,21000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,6,For Sale,5,2019-07-03,Aim Real Estate,Abdul Rehman,10.0
326,329,House,35000000,Gulraiz Housing Scheme,Rawalpindi,Punjab,33.5628,73.10714399999999,10,For Sale,10,2019-04-05,Aim Real Estate,Abdul Rehman,20.0
327,330,House,22500000,Askari 7,Rawalpindi,Punjab,33.56103,73.062276,4,For Sale,3,2019-06-13,Self,Self,10.0
328,331,House,25000000,Westridge,Rawalpindi,Punjab,33.607828999999995,73.021817,4,For Sale,3,2019-06-13,Self,Self,11.0
329,332,House,22500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,6,For Sale,5,2019-07-03,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,10.0
330,333,House,40000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,7,For Sale,6,2018-08-08,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,20.0
331,334,House,38000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,6,For Sale,5,2019-07-03,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,20.0
332,335,Flat,10000000,Askari 1,Rawalpindi,Punjab,33.581306,73.087962,3,For Sale,3,2018-11-06,Farhan Enterprises,Junaid Qureshi,10.7
333,336,House,22500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,6,For Sale,5,2019-07-03,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,10.0
334,337,House,40000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,7,For Sale,6,2018-12-06,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,20.0
335,338,House,42000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,7,For Sale,6,2018-08-08,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,20.0
336,339,House,58000,Askari 14,Rawalpindi,Punjab,33.543004,73.067576,6,For Rent,5,2019-07-03,Zaka Real Estate,Zaka Ud Din Kamal,10.0
337,340,House,55000,Askari 14,Rawalpindi,Punjab,33.543004,73.067576,5,For Rent,4,2019-07-03,Zaka Real Estate,Zaka Ud Din Kamal,10.0
338,341,House,65000,Askari 13,Rawalpindi,Punjab,33.569523,73.064679,0,For Rent,4,2019-06-28,Zaka Real Estate,Zaka Ud Din Kamal,10.0
339,342,Lower Portion,48000,Askari 7,Rawalpindi,Punjab,33.56103,73.062276,3,For Rent,3,2019-05-06,Self,Self,10.0
340,343,Lower Portion,29500,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,4,For Rent,3,2019-07-08,Self,Self,10.0
341,344,House,60000,Askari 13,Rawalpindi,Punjab,33.569523,73.064679,4,For Rent,3,2019-07-10,Self,Self,10.0
342,345,House,70000,Askari 10,Rawalpindi,Punjab,33.586989,73.077743,4,For Rent,5,2019-05-06,Self,Self,10.7
409,412,House,65000,Askari 13,Rawalpindi,Punjab,33.569174064519,73.064113855362,5,For Rent,5,2019-06-29,Self,Self,10.0
410,413,Flat,35000,Askari 2,Rawalpindi,Punjab,33.585054,73.083517,0,For Rent,3,2019-05-06,Self,Self,10.0
411,414,Flat,45000,Askari 3,Rawalpindi,Punjab,33.5874,73.081523,4,For Rent,3,2019-05-06,Self,Self,10.0
412,415,Flat,35000,Askari 7,Rawalpindi,Punjab,33.561255070683,73.060817867081,4,For Rent,3,2019-05-06,Self,Self,10.0
413,416,House,47000,Askari 14,Rawalpindi,Punjab,33.543004,73.067576,4,For Rent,3,2019-07-04,Zaka Real Estate,Zaka Ud Din Kamal,10.0
414,417,House,55000,Askari 7,Rawalpindi,Punjab,33.56103,73.062276,4,For Rent,3,2019-06-28,Zaka Real Estate,Zaka Ud Din Kamal,10.0
415,418,Flat,35000,Askari 14,Rawalpindi,Punjab,33.543004,73.067576,0,For Rent,3,2019-07-03,Zaka Real Estate,Zaka Ud Din Kamal,10.0
416,419,Flat,32000,Askari 1,Rawalpindi,Punjab,33.581306,73.087962,7,For Rent,3,2019-05-06,Self,Self,10.0
417,420,Upper Portion,12000,Airport Housing Society,Rawalpindi,Punjab,33.590885,73.133533,2,For Rent,2,2019-01-09,Self,Self,6.0
418,421,House,85000,Askari 12,Rawalpindi,Punjab,33.597588,73.080837,5,For Rent,5,2019-07-08,Self,Self,20.0
490,493,House,40000000,Lalazar,Rawalpindi,Punjab,33.566573,73.056579,8,For Sale,8,2019-02-04,Self,Self,40.0
491,494,House,17500000,Askari 11,Rawalpindi,Punjab,33.598893,73.026845,6,For Sale,4,2019-04-05,Business Links,Shahzeb,10.0
492,495,House,23500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,6,For Sale,5,2018-09-07,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,11.0
493,496,Flat,11500000,Askari 14,Rawalpindi,Punjab,33.543004,73.067576,4,For Sale,3,2019-07-01,Self,Self,10.0
494,497,House,13000000,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,4,For Sale,4,2019-02-04,Self,Self,20.0
495,498,House,10500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.501131,73.111915,3,For Sale,3,2019-07-01,TM Associates,Aniq Ahmed,8.0
496,499,House,38000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,6,For Sale,5,2019-07-03,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,20.0
497,500,House,32500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.499892,73.05830999999999,8,For Sale,6,2019-01-17,Asia Builders & Real Estate,Hamid Khan,20.0
498,501,House,40000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.497172,73.080883,8,For Sale,7,2019-01-17,Asia Builders & Real Estate,Hamid Khan,20.0
499,502,House,26500000,Satellite Town,Rawalpindi,Punjab,33.63613,73.06855999999999,7,For Sale,7,2019-07-01,TM Associates,Major Tariq Masud,7.0
500,503,House,40000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,8,For Sale,6,2019-05-05,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,20.0
501,504,House,43000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,8,For Sale,6,2019-02-04,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,20.0
502,505,House,41000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,8,For Sale,7,2019-07-05,FB Builders & Real Estate Consultants,Muhammad Fayyaz Saleem,20.0
503,506,Flat,11000000,Askari 14,Rawalpindi,Punjab,33.543004,73.067576,4,For Sale,3,2019-07-02,Zaka Real Estate,Zaka Real Estate Askari 7,10.0
504,507,House,51500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,8,For Sale,6,2019-06-30,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,20.0
505,508,House,47000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,7,For Sale,5,2019-07-03,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,20.0
506,509,House,42500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555451,73.13821800000001,8,For Sale,7,2019-06-13,Paras Estates,Abdul Razzaq,20.0
507,510,House,13000000,Al-Noor Colony,Rawalpindi,Punjab,33.628011,73.10755999999999,5,For Sale,5,2019-06-13,Self,Self,7.0
508,511,House,40000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,7,For Sale,6,2019-07-03,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,20.0
614,617,Upper Portion,75000,Fazaia Colony,Rawalpindi,Punjab,33.619094848633,73.11431121826199,3,For Rent,3,2019-07-08,Self,Self,24.0
615,618,Upper Portion,33000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,3,For Rent,3,2019-06-21,Globe Real Estate,Waseem Abbas,10.0
616,619,House,200000,New Lalazar,Rawalpindi,Punjab,33.561043,73.070615,8,For Rent,8,2019-01-18,Self,Self,50.0
617,620,House,200000,New Lalazar,Rawalpindi,Punjab,33.561043,73.070615,8,For Rent,8,2019-02-17,Self,Self,40.0
618,621,House,115000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,5,For Rent,5,2019-07-08,Mughal Estate & Builders,Zeeshan Haider,20.0
619,622,House,60000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,5,For Rent,4,2019-03-19,Self,Self,11.0
665,669,Flat,1500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.53630408992,73.110658228397,1,For Sale,1,2019-06-04,Ziara Estate & Builders,Raja Asif Mahmood,1.3
666,670,Farm House,7500000,GT Road,Rawalpindi,Punjab,33.495074,73.196914,0,For Sale,1,2019-07-05,Self,Self,46.0
667,671,House,17500000,Askari 14,Rawalpindi,Punjab,33.543004,73.067576,4,For Sale,3,2019-07-02,Zaka Real Estate,Zaka Ud Din Kamal,10.0
668,672,House,12000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.49116,73.093243,5,For Sale,4,2019-01-17,Asia Builders & Real Estate,Hamid Khan,7.0
669,673,House,23500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,6,For Sale,5,2019-05-05,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,10.0
670,674,House,27500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,6,For Sale,5,2019-07-03,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,10.0
671,675,House,35000000,Satellite Town,Rawalpindi,Punjab,33.635047,73.07582,6,For Sale,6,2019-07-18,Self,Self,6.0
672,676,House,11000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.50136,73.10869100000001,3,For Sale,3,2019-03-06,Ziara Estate & Builders,Raja Asif Mahmood,8.0
673,677,House,22000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,5,For Sale,4,2019-06-27,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,10.0
674,678,House,23000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,5,For Sale,5,2019-05-05,Self,Self,10.0
675,679,House,59000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.526943,73.093743,10,For Sale,11,2019-01-17,Asia Builders & Real Estate,Hamid Khan,20.0
676,680,House,25000000,Affandi Colony,Rawalpindi,Punjab,33.631594,73.08103,7,For Sale,6,2019-03-06,Combines Estate,Tariq Mehmood,13.0
677,681,House,38500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,5,For Sale,5,2019-07-16,Easy Property,Muhammad Junaid CEO  Muhammad Shahid Director,20.0
678,682,House,21000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,6,For Sale,5,2019-07-03,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,10.0
679,683,House,23500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555594,73.133669,5,For Sale,4,2018-08-08,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,10.0
680,684,House,7400000,Sadiqabad,Rawalpindi,Punjab,33.632397631086995,73.080732822418,2,For Sale,4,2019-07-05,Self,Self,5.0
681,685,House,40000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,7,For Sale,6,2019-04-06,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,20.0
682,686,House,21000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,6,For Sale,5,2019-02-04,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,10.0
683,687,House,23500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,6,For Sale,5,2019-03-06,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,10.0
684,688,House,23500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,6,For Sale,5,2018-12-06,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,10.0
685,689,Flat,4000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.573152,73.110881,1,For Sale,1,2019-06-20,Khyber Construction & Property Zone,Fawad Afridi,2.0
777,781,Flat,9000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.53630408992,73.110658228397,1,For Rent,1,2019-07-08,Self,Self,1.0
778,782,House,58000,Askari 10,Rawalpindi,Punjab,33.586989,73.077743,4,For Rent,3,2019-07-16,Zaka Real Estate,Zaka Real Estate,10.0
779,783,House,65000,Askari 13,Rawalpindi,Punjab,33.569523,73.064679,6,For Rent,5,2019-06-28,Zaka Real Estate,Zaka Ud Din Kamal,10.0
780,784,Lower Portion,16000,Airport Housing Society,Rawalpindi,Punjab,33.585218919158,73.120086193085,3,For Rent,2,2019-07-08,Self,Self,6.0
781,785,House,48000,Askari 14,Rawalpindi,Punjab,33.543004,73.067576,3,For Rent,4,2019-06-28,Zaka Real Estate,Zaka Ud Din Kamal,10.0
782,786,Flat,65000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.552089,73.139278,2,For Rent,2,2019-06-14,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,7.1
783,787,House,65000,Saddar,Rawalpindi,Punjab,33.598204575119,73.060315847397,4,For Rent,4,2019-07-05,Self,Self,7.0
784,788,Flat,45000,Askari 4,Rawalpindi,Punjab,33.584397,73.07980500000001,4,For Rent,3,2019-06-17,Zaka Real Estate,Zaka Real Estate,10.0
785,789,Flat,50000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,2,For Rent,2,2019-06-07,Khawaja Corporation,Khawaja Shoaib Zafar,4.9
786,790,Flat,35000,Askari 14,Rawalpindi,Punjab,33.543004,73.067576,4,For Rent,3,2019-07-04,Self,Self,10.0
787,791,House,25000,Adiala Road,Rawalpindi,Punjab,33.51963,73.048,4,For Rent,4,2019-05-18,Self,Self,5.0
923,928,House,21000000,Askari 14,Rawalpindi,Punjab,33.543004,73.067576,6,For Sale,5,2019-05-05,Al Hamdan Real Estate,Ch Sheraz Iqbal,10.0
924,929,House,5000000,Misryal Road,Rawalpindi,Punjab,33.600512236518995,72.99803066260199,3,For Sale,2,2019-06-27,Raabta Property Center And Builders,Muhammad Zahid,5.0
925,930,House,15000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.498711,73.10435799999999,5,For Sale,4,2019-07-05,Self,Self,8.0
926,931,House,21000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,6,For Sale,5,2019-07-03,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,10.0
927,932,Flat,5500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,2,For Sale,2,2019-06-13,Desire Associates,Malik Shoaib,4.0
928,933,Flat,3500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550096,73.12381500000001,1,For Sale,1,2019-06-20,Mughal Estate & Builders,Zeeshan Haider,3.2
929,934,Upper Portion,100000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.57022,73.116674,4,For Rent,3,2019-06-07,Khawaja Corporation,Khawaja Shoaib,20.0
930,935,Flat,45000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,2,For Rent,2,2019-06-07,Khawaja Corporation,Khawaja Shoaib,4.4
931,936,Flat,16000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555594,73.133669,1,For Rent,1,2019-06-07,Khawaja Corporation,Khawaja Shoaib,2.0
932,937,Flat,20000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555594,73.133669,1,For Rent,1,2019-06-21,Globe Real Estate,Waseem Abbas,3.1
933,938,Flat,17000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.50297,73.10216899999999,1,For Rent,2,2019-07-08,Madni Estate,Mr Zia,3.5
934,939,House,35000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.498746999999995,73.100942,1,For Rent,2,2019-07-08,Madni Estate,Mr Imran,5.0
935,940,Flat,60000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.552089,73.139278,2,For Rent,2,2019-06-21,Globe Real Estate,Waseem Abbas,6.7
